,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,3.7621033,0.54338926,0.93173873,1.5789878,2.873486,3.2544506,3.3744056,3.4535205,3.4999638,3.5368626,3.5546734,3.5896652,3.7621033,3.9345415,3.9695332,3.987344,4.024243,4.0706863,4.1498013,4.2697563,4.6507206,5.9452186,6.592468,6.9808173
0,2018-02-28,2.3437657,0.5632691,0.7413685,1.0382007,1.6318651,1.8186929,1.8892817,1.9347339,1.9600765,1.9967215,2.0559714,2.1321507,2.3437657,2.5553808,2.63156,2.69081,2.727455,2.7527976,2.7982497,2.8688385,3.0556662,3.6493309,3.946163,4.1242623
0,2018-03-31,0.6593621,-1.61631,-1.4394007,-1.1445518,-0.554854,-0.16656674,0.1641746,0.33396587,0.37499708,0.41591996,0.4566262,0.5094648,0.6593621,0.80925936,0.862098,0.9028042,0.9437271,0.98475826,1.1545495,1.4852909,1.8735781,2.463276,2.7581248,2.9350343
0,2018-04-30,2.1120386,1.031766,1.0834864,1.169687,1.3420883,1.4884025,1.6272633,1.7458193,1.8481317,1.9204247,1.9326792,1.9604187,2.1120386,2.2636585,2.291398,2.3036525,2.3759456,2.478258,2.596814,2.7356746,2.881989,3.0543902,3.1405907,3.192311
0,2018-05-31,2.601839,1.2889622,1.3320408,1.4038385,1.5503236,1.7098125,1.9227682,2.2292905,2.3971782,2.4495363,2.5002313,2.5503025,2.601839,2.6533756,2.7034469,2.7541418,2.8065,2.9743876,3.28091,3.4938655,3.6533546,3.7998397,3.8716373,3.914716
0,2018-06-30,1.6076205,0.50406724,0.5371028,0.59216213,0.6904008,0.7351794,0.90652144,1.2993493,1.4990782,1.5378911,1.5514668,1.5555785,1.6076205,1.6596625,1.6637741,1.6773498,1.7161628,1.9158916,2.3087194,2.4800615,2.5248404,2.6230788,2.6781383,2.7111738
0,2018-07-31,1.5146477,0.42727667,0.525935,0.69036555,0.96910214,1.0222781,1.0847279,1.163407,1.2633891,1.3811237,1.4329972,1.4601729,1.5146477,1.5691226,1.5962982,1.6481718,1.7659063,1.8658885,1.9445676,2.0070174,2.0601933,2.33893,2.5033603,2.6020186
0,2018-08-31,0.74127567,-0.022300895,-0.018054686,-0.010977671,0.021806438,0.13842589,0.26123053,0.3948593,0.4930852,0.5618087,0.63695306,0.71450514,0.74127567,0.7680462,0.8455983,0.92074263,0.98946613,1.087692,1.2213207,1.3441254,1.4607449,1.493529,1.5006061,1.5048522
0,2018-09-30,-0.039849438,-1.736958,-1.7073054,-1.6578845,-1.4667562,-0.86033916,-0.4557646,-0.4044144,-0.34849083,-0.28875613,-0.2513407,-0.22229499,-0.039849438,0.14259613,0.17164183,0.20905726,0.26879197,0.32471552,0.37606573,0.7806403,1.3870574,1.5781857,1.6276066,1.6572592
0,2018-10-31,-0.07313463,-1.1524587,-1.1412352,-1.1225296,-1.0241556,-0.65145046,-0.38136247,-0.29085454,-0.23400034,-0.20519088,-0.15846363,-0.10501719,-0.07313463,-0.041252073,0.01219436,0.058921617,0.08773107,0.14458528,0.23509319,0.5051812,0.87788635,0.97626024,0.994966,1.0061893
0,2018-11-30,0.074608564,-0.5608183,-0.55851066,-0.5546646,-0.5434219,-0.5162017,-0.46655357,-0.37765676,-0.3175487,-0.28143126,-0.17576693,-0.044022515,0.074608564,0.19323964,0.32498407,0.4306484,0.46676582,0.5268739,0.6157707,0.6654188,0.69263905,0.70388174,0.7077278,0.71003544
0,2018-12-31,-0.016868904,-1.1342303,-1.1056193,-1.0579345,-0.9412358,-0.7285568,-0.585952,-0.565977,-0.55152947,-0.54168814,-0.36051458,-0.11509146,-0.016868904,0.08135365,0.3267768,0.50795037,0.5177917,0.5322392,0.5522142,0.69481903,0.907498,1.0241966,1.0718815,1.1004924
0,2019-01-31,-0.15576965,-3.4839182,-3.2245061,-2.792153,-1.9439815,-1.1702181,-0.59919804,-0.38297892,-0.28237456,-0.27811593,-0.24017182,-0.18959568,-0.15576965,-0.12194361,-0.071367465,-0.033423368,-0.02916471,0.071439624,0.28765875,0.8586788,1.6324424,2.4806137,2.912967,3.172379
0,2019-02-28,-0.10785934,-1.973081,-1.8756976,-1.7133919,-1.3676399,-0.92675436,-0.63531584,-0.6054094,-0.54121095,-0.44843587,-0.37149155,-0.30048373,-0.10785934,0.08476506,0.15577286,0.23271719,0.32549226,0.38969067,0.4195971,0.71103567,1.1519212,1.4976732,1.6599789,1.7573622
0,2019-03-31,0.25398323,-2.0376601,-1.8531452,-1.5456206,-1.0292172,-0.9567217,-0.7569122,-0.3343029,-0.08685681,0.014619993,0.10214854,0.18444648,0.25398323,0.32351997,0.40581793,0.49334645,0.5948233,0.8422694,1.2648786,1.4646883,1.5371838,2.053587,2.3611119,2.5456266
0,2019-04-30,0.18698707,-0.9347125,-0.87285113,-0.7697488,-0.5568247,-0.31366286,-0.13596043,-0.07281205,-0.011917407,0.047099125,0.06597975,0.069809414,0.18698707,0.30416474,0.3079944,0.32687503,0.38589156,0.4467862,0.50993454,0.687637,0.93079877,1.1437229,1.2468252,1.3086866
0,2019-05-31,0.104684986,-1.2585818,-1.1899071,-1.0754495,-0.9414261,-0.91811013,-0.8326667,-0.6228933,-0.22247553,-0.057460934,0.030088486,0.03964259,0.104684986,0.16972737,0.17928147,0.2668309,0.4318455,0.8322633,1.0420367,1.12748,1.150796,1.2848194,1.3992771,1.4679517
0,2019-06-30,0.82617,-0.29282176,-0.23603857,-0.14139993,-0.032340914,-0.016869858,0.40974462,0.70386964,0.73119247,0.74245864,0.757472,0.78748494,0.82617,0.8648551,0.8948681,0.9098814,0.9211476,0.9484704,1.2425954,1.6692098,1.6846809,1.7937399,1.8883786,1.9451617
0,2019-07-31,0.10790558,-0.9622088,-0.8783435,-0.73856807,-0.5436682,-0.44752786,-0.41009513,-0.3602355,-0.2826651,-0.1253225,0.0020877868,0.029516295,0.10790558,0.18629487,0.21372338,0.34113368,0.4984763,0.57604665,0.6259063,0.66333896,0.75947934,0.95437926,1.0941547,1.17802
0,2019-08-31,0.032521043,-0.72236997,-0.71328574,-0.6981453,-0.66482836,-0.6279694,-0.5618169,-0.4571324,-0.29470277,-0.19200768,-0.09773695,0.0020157911,0.032521043,0.063026294,0.16277903,0.25704977,0.35974488,0.52217454,0.626859,0.6930115,0.7298705,0.7631874,0.7783279,0.7874121
0,2019-09-30,0.17428891,-1.5257794,-1.4930605,-1.4385289,-1.0373611,-0.29540473,-0.19258074,-0.1345781,-0.063071884,-0.049336523,-0.0129236225,0.09814726,0.17428891,0.25043055,0.36150143,0.39791435,0.41164973,0.48315594,0.5411586,0.6439826,1.3859389,1.7871066,1.8416382,1.8743571
0,2019-10-31,0.17863074,-0.90654206,-0.89364094,-0.8721391,-0.639915,-0.18693368,-0.06584043,0.010532849,0.0596059,0.08854256,0.12006379,0.1656379,0.17863074,0.19162358,0.2371977,0.26871893,0.29765558,0.34672862,0.4231019,0.5441951,0.9971764,1.2294005,1.2509024,1.2638035
0,2019-11-30,0.12663245,-0.51567805,-0.5113305,-0.50408465,-0.48037782,-0.44592008,-0.34592167,-0.2647462,-0.22242618,-0.08741166,0.026225118,0.053841453,0.12663245,0.19942345,0.22703978,0.34067655,0.47569108,0.5180111,0.5991866,0.699185,0.7336427,0.75734955,0.7645954,0.76894295
