,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,0.042117815,-3.0816197,-2.5896525,-2.1665335,-1.6787043,-1.3495682,-1.0879813,-0.8635632,-0.6620286,-0.4752769,-0.29806772,-0.12661579,0.042117815,0.21085143,0.38230333,0.5595125,0.7462643,0.9477988,1.172217,1.4338039,1.7629399,2.2507691,2.6738882,3.1658554
1,2013-02-28,0.031714827,-3.092023,-2.6000555,-2.1769364,-1.6891073,-1.3599713,-1.0983844,-0.87396616,-0.67243165,-0.48567986,-0.3084707,-0.13701878,0.031714827,0.20044844,0.37190035,0.5491095,0.7358613,0.9373958,1.1618141,1.4234009,1.7525369,2.240366,2.663485,3.1554525
2,2013-03-31,0.037645407,-3.0860922,-2.5941248,-2.1710057,-1.6831766,-1.3540406,-1.0924538,-0.86803555,-0.66650105,-0.4797493,-0.30254012,-0.1310882,0.037645407,0.20637901,0.37783092,0.5550401,0.74179184,0.94332635,1.1677446,1.4293315,1.7584676,2.2462966,2.6694157,3.161383
3,2013-04-30,0.031794667,-3.091943,-2.5999756,-2.1768565,-1.6890274,-1.3598914,-1.0983045,-0.8738863,-0.6723518,-0.48560002,-0.30839086,-0.13693894,0.031794667,0.20052828,0.3719802,0.5491893,0.7359411,0.9374756,1.1618938,1.4234807,1.7526168,2.2404459,2.663565,3.1555324
4,2013-05-31,0.040578015,-3.0831597,-2.5911922,-2.1680732,-1.6802441,-1.3511081,-1.0895212,-0.86510295,-0.66356844,-0.47681668,-0.29960752,-0.12815559,0.040578015,0.20931162,0.38076353,0.5579727,0.74472445,0.94625896,1.1706772,1.4322641,1.7614001,2.2492292,2.6723483,3.1643157
5,2013-06-30,0.038014688,-3.085723,-2.5937555,-2.1706367,-1.6828074,-1.3536714,-1.0920845,-0.8676663,-0.6661318,-0.47938,-0.30217084,-0.13071892,0.038014688,0.20674829,0.3782002,0.5554094,0.74216115,0.94369566,1.168114,1.4297007,1.7588367,2.246666,2.669785,3.1617522
6,2013-07-31,0.04572822,-3.0780094,-2.5860422,-2.162923,-1.6750939,-1.3459579,-1.084371,-0.85995275,-0.65841824,-0.47166646,-0.29445732,-0.12300539,0.04572822,0.21446183,0.38591376,0.5631229,0.74987465,0.9514092,1.1758274,1.4374143,1.7665503,2.2543795,2.6774986,3.1694658
7,2013-08-31,0.052300114,-3.0714376,-2.5794702,-2.156351,-1.668522,-1.339386,-1.0777991,-0.85338086,-0.65184635,-0.46509457,-0.2878854,-0.116433494,0.052300114,0.22103372,0.39248565,0.5696948,0.75644654,0.9579811,1.1823993,1.4439862,1.7731222,2.2609513,2.6840703,3.1760378
8,2013-09-30,0.041105222,-3.0826323,-2.590665,-2.167546,-1.6797168,-1.3505808,-1.088994,-0.86457574,-0.66304123,-0.47628948,-0.2990803,-0.12762839,0.041105222,0.20983884,0.38129073,0.55849993,0.74525166,0.94678617,1.1712044,1.4327914,1.7619274,2.2497566,2.6728754,3.1648428
9,2013-10-31,0.04058794,-3.0831497,-2.5911822,-2.1680634,-1.6802342,-1.3510982,-1.0895113,-0.86509305,-0.66355854,-0.47680676,-0.2995976,-0.12814566,0.04058794,0.20932154,0.38077345,0.5579826,0.7447344,0.9462689,1.1706872,1.432274,1.76141,2.2492392,2.6723583,3.1643255
10,2013-11-30,0.018407064,-3.1053305,-2.6133633,-2.1902442,-1.702415,-1.373279,-1.1116922,-0.8872739,-0.6857394,-0.49898762,-0.32177848,-0.15032655,0.018407064,0.18714067,0.3585926,0.53580177,0.7225535,0.92408806,1.1485063,1.4100932,1.7392292,2.2270584,2.6501772,3.1421447
11,2013-12-31,0.026241297,-3.0974963,-2.605529,-2.18241,-1.6945808,-1.3654448,-1.1038579,-0.87943965,-0.67790514,-0.4911534,-0.31394422,-0.14249231,0.026241297,0.19497491,0.36642683,0.54363596,0.73038775,0.93192226,1.1563405,1.4179274,1.7470634,2.2348926,2.6580117,3.1499789
12,2014-01-31,0.08591775,-3.0378199,-2.5458524,-2.1227336,-1.6349044,-1.3057684,-1.0441815,-0.81976324,-0.61822873,-0.43147695,-0.25426778,-0.08281586,0.08591775,0.25465137,0.42610326,0.60331243,0.7900642,0.9915987,1.216017,1.4776038,1.8067398,2.294569,2.717688,3.2096553
13,2014-02-28,0.10218733,-3.0215502,-2.529583,-2.106464,-1.6186348,-1.2894988,-1.0279119,-0.8034936,-0.6019591,-0.41520736,-0.2379982,-0.06654628,0.10218733,0.27092093,0.44237286,0.619582,0.8063338,1.0078683,1.2322866,1.4938734,1.8230094,2.3108385,2.7339575,3.225925
14,2014-03-31,0.094552234,-3.0291853,-2.537218,-2.114099,-1.6262698,-1.2971338,-1.035547,-0.81112874,-0.6095942,-0.42284244,-0.24563329,-0.07418138,0.094552234,0.26328585,0.43473777,0.61194694,0.79869866,1.0002332,1.2246515,1.4862384,1.8153744,2.3032036,2.7263224,3.2182899
15,2014-04-30,0.10590322,-3.0178344,-2.525867,-2.102748,-1.6149188,-1.2857828,-1.024196,-0.79977775,-0.59824324,-0.41149145,-0.2342823,-0.06283039,0.10590322,0.27463683,0.44608876,0.6232979,0.81004965,1.0115842,1.2360024,1.4975893,1.8267254,2.3145545,2.7376735,3.2296407
16,2014-05-31,0.09007193,-3.0336657,-2.5416985,-2.1185794,-1.6307502,-1.3016142,-1.0400273,-0.81560904,-0.6140745,-0.42732275,-0.2501136,-0.07866168,0.09007193,0.25880554,0.43025747,0.60746664,0.79421836,0.99575293,1.2201711,1.481758,1.810894,2.2987232,2.7218423,3.2138095
17,2014-06-30,0.09908078,-3.0246568,-2.5326896,-2.1095705,-1.6217413,-1.2926053,-1.0310184,-0.8066002,-0.6050657,-0.41831392,-0.24110475,-0.06965283,0.09908078,0.2678144,0.4392663,0.61647546,0.80322725,1.0047617,1.22918,1.4907669,1.8199029,2.307732,2.7308512,3.2228184
18,2014-07-31,0.09807613,-3.0256615,-2.5336943,-2.1105752,-1.622746,-1.29361,-1.0320231,-0.80760485,-0.60607034,-0.41931856,-0.2421094,-0.070657484,0.09807613,0.26680973,0.43826166,0.6154708,0.8022226,1.0037571,1.2281753,1.4897622,1.8188982,2.3067274,2.7298465,3.2218137
19,2014-08-31,0.047074206,-3.0766635,-2.584696,-2.161577,-1.6737479,-1.3446119,-1.083025,-0.85860676,-0.65707225,-0.4703205,-0.29311132,-0.121659406,0.047074206,0.21580781,0.38725972,0.5644689,0.75122064,0.95275515,1.1771734,1.4387603,1.7678963,2.2557254,2.6788445,3.170812
20,2014-09-30,0.022472156,-3.1012654,-2.6092982,-2.1861792,-1.69835,-1.3692139,-1.107627,-0.8832088,-0.6816743,-0.49492252,-0.31771338,-0.14626145,0.022472156,0.19120577,0.3626577,0.53986686,0.7266186,0.9281531,1.1525713,1.4141582,1.7432942,2.2311234,2.6542425,3.1462097
21,2014-10-31,0.015180592,-3.108557,-2.6165898,-2.1934707,-1.7056415,-1.3765055,-1.1149186,-0.89050037,-0.68896586,-0.5022141,-0.32500494,-0.15355302,0.015180592,0.1839142,0.3553661,0.5325753,0.71932703,0.92086154,1.1452798,1.4068667,1.7360027,2.223832,2.646951,3.1389182
22,2014-11-30,0.034225505,-3.089512,-2.5975447,-2.1744258,-1.6865966,-1.3574606,-1.0958737,-0.8714555,-0.6699209,-0.4831692,-0.30596003,-0.1345081,0.034225505,0.20295912,0.37441102,0.5516202,0.73837197,0.9399065,1.1643248,1.4259115,1.7550476,2.2428768,2.6659958,3.157963
23,2014-12-31,0.0540679,-3.0696697,-2.5777023,-2.1545835,-1.6667542,-1.3376182,-1.0760313,-0.85161304,-0.65007854,-0.46332678,-0.2861176,-0.11466571,0.0540679,0.2228015,0.39425343,0.5714626,0.75821435,0.95974886,1.1841671,1.4457539,1.77489,2.2627192,2.6858382,3.1778054
24,2015-01-31,2.7410529,-0.38268474,0.109282576,0.5324016,1.0202308,1.3493668,1.6109537,1.8353719,2.0369065,2.223658,2.4008672,2.5723193,2.7410529,2.9097865,3.0812385,3.2584476,3.4451993,3.6467338,3.8711522,4.132739,4.461875,4.949704,5.372823,5.8647904
25,2015-02-28,2.9574494,-0.16628817,0.32567915,0.7487982,1.2366273,1.5657634,1.8273503,2.0517685,2.253303,2.4400547,2.6172638,2.7887158,2.9574494,3.126183,3.297635,3.4748442,3.6615958,3.8631303,4.0875487,4.3491354,4.6782713,5.1661005,5.5892196,6.0811872
26,2015-03-31,3.390965,0.26722738,0.7591947,1.1823137,1.6701429,1.9992789,2.2608657,2.485284,2.6868186,2.8735702,3.0507793,3.2222314,3.390965,3.5596986,3.7311506,3.9083598,4.0951114,4.296646,4.5210643,4.782651,5.111787,5.599616,6.022735,6.514703
27,2015-04-30,2.5068583,-0.6168793,-0.12491194,0.2982071,0.78603625,1.1151723,1.3767592,1.6011773,1.8027118,1.9894637,2.1666727,2.3381248,2.5068583,2.675592,2.847044,3.0242531,3.2110047,3.4125392,3.6369576,3.8985445,4.22768,4.7155094,5.1386285,5.630596
28,2015-05-31,1.8589475,-1.26479,-0.7728228,-0.34970373,0.13812542,0.46726143,0.7288483,0.95326656,1.154801,1.3415529,1.518762,1.6902139,1.8589475,2.027681,2.1991332,2.3763423,2.563094,2.7646284,2.9890468,3.2506337,3.5797696,4.067599,4.490718,4.982685
29,2015-06-30,1.671266,-1.4524716,-0.96050435,-0.5373853,-0.049556136,0.27957988,0.5411667,0.765585,0.9671195,1.1538713,1.3310804,1.5025324,1.671266,1.8399996,2.0114515,2.1886606,2.3754125,2.576947,2.8013651,3.062952,3.392088,3.8799171,4.303036,4.7950034
30,2015-07-31,1.4195318,-1.7042058,-1.2122384,-0.7891194,-0.30129027,0.02784574,0.28943262,0.51385087,0.7153854,0.90213716,1.0793463,1.2507982,1.4195318,1.5882654,1.7597173,1.9369265,2.1236782,2.3252127,2.549631,2.811218,3.140354,3.6281831,4.051302,4.5432696
31,2015-08-31,1.3491008,-1.7746367,-1.2826694,-0.8595504,-0.37172127,-0.042585254,0.21900162,0.44341984,0.6449544,0.83170617,1.0089153,1.1803672,1.3491008,1.5178344,1.6892864,1.8664955,2.0532472,2.2547817,2.4792001,2.740787,3.069923,3.5577521,3.9808712,4.4728384
32,2015-09-30,1.1827393,-1.9409983,-1.449031,-1.025912,-0.53808284,-0.20894682,0.052640047,0.27705827,0.4785928,0.6653446,0.84255373,1.0140057,1.1827393,1.3514729,1.5229248,1.7001339,1.8868858,2.0884202,2.3128386,2.5744255,2.9035614,3.3913906,3.8145096,4.306477
33,2015-10-31,0.9758944,-2.1478431,-1.6558759,-1.2327569,-0.7449277,-0.4157917,-0.15420482,0.07021342,0.27174795,0.4584997,0.63570887,0.8071608,0.9758944,1.144628,1.31608,1.4932891,1.6800408,1.8815753,2.1059935,2.3675804,2.6967165,3.1845458,3.6076646,4.099632
34,2015-11-30,1.4212183,-1.7025193,-1.210552,-0.78743297,-0.29960382,0.029532194,0.29111907,0.5155373,0.71707183,0.9038236,1.0810328,1.2524847,1.4212183,1.5899519,1.7614038,1.9386129,2.1253648,2.3268993,2.5513175,2.8129044,3.1420403,3.6298695,4.0529885,4.5449557
35,2015-12-31,1.6369091,-1.4868284,-0.9948612,-0.5717421,-0.08391297,0.24522305,0.5068099,0.7312282,0.9327627,1.1195145,1.2967236,1.4681755,1.6369091,1.8056427,1.9770947,2.1543038,2.3410556,2.5425901,2.7670083,3.0285952,3.357731,3.8455603,4.2686796,4.760647
36,2016-01-31,0.56512564,-2.5586119,-2.0666447,-1.6435256,-1.1556964,-0.82656044,-0.5649736,-0.34055534,-0.13902082,0.047730956,0.22494012,0.39639205,0.56512564,0.73385924,0.90531117,1.0825204,1.2692721,1.4708066,1.6952249,1.9568118,2.2859478,2.773777,3.1968958,3.6888633
37,2016-02-29,0.7241002,-2.3996375,-1.9076701,-1.4845511,-0.9967219,-0.6675859,-0.40599903,-0.1815808,0.01995372,0.20670548,0.38391465,0.5553666,0.7241002,0.89283377,1.0642858,1.2414949,1.4282466,1.6297811,1.8541994,2.1157863,2.4449222,2.9327514,3.3558705,3.8478377
38,2016-03-31,0.6063353,-2.5174024,-2.025435,-1.602316,-1.1144868,-0.7853508,-0.52376395,-0.2993457,-0.09781117,0.08894059,0.26614976,0.4376017,0.6063353,0.7750689,0.9465208,1.12373,1.3104818,1.5120163,1.7364345,1.9980214,2.3271573,2.8149865,3.2381055,3.730073
39,2016-04-30,0.6978243,-2.4259133,-1.933946,-1.510827,-1.0229977,-0.6938618,-0.4322749,-0.20785667,-0.006322154,0.18042961,0.35763878,0.5290907,0.6978243,0.8665579,1.0380099,1.215219,1.4019707,1.6035053,1.8279235,2.0895104,2.4186463,2.9064755,3.3295946,3.8215618
