,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,2.7204814,1.835941,1.8817925,1.9582119,2.1110506,2.3202055,2.5454507,2.6455595,2.6455595,2.6455595,2.6455595,2.6530519,2.7204814,2.787911,2.7954032,2.7954032,2.7954032,2.7954032,2.895512,3.1207573,3.3299122,3.482751,3.5591702,3.605022
0,2018-02-28,-0.7801567,-1.6871682,-1.6465428,-1.5788339,-1.443416,-1.265275,-1.0749274,-0.9527807,-0.8851947,-0.84013736,-0.84013736,-0.8341393,-0.7801567,-0.72617406,-0.720176,-0.720176,-0.6751186,-0.6075326,-0.48538592,-0.2950383,-0.11689733,0.018520514,0.086229436,0.12685479
0,2018-03-31,0.6277672,-3.283551,-2.8614256,-2.157883,-0.75079775,-0.14465682,0.23264286,0.4416161,0.51592815,0.5654695,0.5654695,0.57169926,0.6277672,0.68383515,0.6900649,0.6900649,0.73960626,0.81391835,1.0228915,1.4001912,2.0063322,3.413417,4.1169596,4.5390854
0,2018-04-30,0.772212,-2.2904007,-1.9448823,-1.3690182,-0.21729024,0.10797993,0.19711928,0.35588968,0.5703649,0.7133484,0.7133484,0.71923476,0.772212,0.8251893,0.83107567,0.83107567,0.97405916,1.1885344,1.3473048,1.4364442,1.7617143,2.9134424,3.4893062,3.8348248
0,2018-05-31,0.46200967,-1.5952971,-1.4696001,-1.2601051,-0.83032477,-0.3519873,0.044100456,0.29625124,0.41086522,0.41086522,0.41937652,0.43107957,0.46200967,0.49293977,0.5046428,0.5131541,0.5131541,0.6277681,0.8799189,1.2760066,1.7543441,2.1841245,2.3936193,2.5193164
0,2018-06-30,-0.24016607,-0.9633958,-0.91662633,-0.8386773,-0.70373803,-0.6631135,-0.56748736,-0.37560853,-0.28839087,-0.28839087,-0.28839087,-0.28839087,-0.24016607,-0.19194125,-0.19194125,-0.19194125,-0.19194125,-0.10472359,0.087155245,0.18278135,0.22340588,0.35834515,0.4362942,0.48306364
0,2018-07-31,0.111270934,-1.0189245,-0.9707762,-0.8905291,-0.71376693,-0.4637987,-0.23327364,-0.036774132,0.052543823,0.052543823,0.052543823,0.052543823,0.111270934,0.16999805,0.16999805,0.16999805,0.16999805,0.259316,0.4558155,0.6863405,0.93630874,1.113071,1.193318,1.2414663
0,2018-08-31,-0.28020597,-1.231997,-1.1284316,-0.9558226,-0.67065346,-0.6557047,-0.587635,-0.42660385,-0.3534079,-0.3534079,-0.3534079,-0.3534079,-0.28020597,-0.20700404,-0.20700404,-0.20700404,-0.20700404,-0.13380808,0.02722307,0.095292725,0.11024154,0.39541066,0.5680197,0.6715851
0,2018-09-30,-0.036834598,-0.51976544,-0.48011088,-0.41401994,-0.3040743,-0.29419163,-0.24936591,-0.14338978,-0.09521881,-0.09521881,-0.09521881,-0.09521881,-0.036834598,0.021549609,0.021549609,0.021549609,0.021549609,0.06972058,0.17569672,0.22052245,0.23040509,0.34035075,0.4064417,0.44609624
0,2018-10-31,-0.21499687,-1.0589095,-1.0508167,-1.0373285,-0.96426904,-0.68383586,-0.45967302,-0.33398315,-0.2768514,-0.2768514,-0.2768514,-0.2768514,-0.21499687,-0.15314236,-0.15314236,-0.15314236,-0.15314236,-0.0960106,0.029679269,0.25384212,0.53427523,0.60733473,0.6208229,0.62891585
