,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,1.6812919,1.042198,1.0649651,1.1029105,1.1788012,1.2701552,1.3659271,1.4156779,1.4286118,1.4636844,1.5430346,1.6203405,1.6812919,1.7422434,1.8195493,1.8988994,1.9339721,1.946906,1.9966568,2.0924287,2.1837826,2.2596734,2.2976189,2.320386
0,2018-02-28,1.1151386,0.6862524,0.7116369,0.75394434,0.8385593,0.85772943,0.858201,0.86498153,0.8768091,0.90463525,0.9644582,1.0273848,1.1151386,1.2028925,1.2658191,1.3256421,1.3534682,1.3652958,1.3720763,1.3725479,1.391718,1.4763329,1.5186404,1.544025
0,2018-03-31,1.2021313,-1.2224456,-1.2044808,-1.1745394,-1.1146567,-0.8761401,-0.5865854,-0.33066738,-0.10165866,0.16895227,0.5227676,0.87375623,1.2021313,1.5305063,1.8814949,2.23531,2.5059211,2.7349298,2.9908478,3.2804027,3.5189192,3.5788019,3.6087434,3.6267083
0,2018-04-30,0.83751714,-3.2243645,-3.2111728,-3.1891866,-3.1452138,-2.4580805,-1.5871866,-0.78679866,-0.04281538,0.5107052,0.6833003,0.8367981,0.83751714,0.8382362,0.99173397,1.164329,1.7178496,2.4618328,3.2622209,4.133115,4.8202486,4.864221,4.886207,4.8993993
0,2018-05-31,1.0087647,-1.4242094,-1.2491564,-0.9574012,-0.42965072,-0.15281877,0.03809922,0.07866776,0.19633918,0.37826297,0.51654625,0.63846433,1.0087647,1.3790652,1.5009832,1.6392665,1.8211902,1.9388617,1.9794303,2.1703482,2.4471803,2.9749308,3.2666857,3.4417388
0,2018-06-30,0.81829846,-0.45718667,-0.38616052,-0.26778355,-0.017245144,0.29532355,0.4977798,0.5075392,0.5472101,0.6118073,0.64524573,0.66699964,0.81829846,0.9695973,0.9913512,1.0247897,1.0893868,1.1290576,1.1388171,1.3412733,1.6538421,1.9043804,2.0227573,2.0937834
0,2018-07-31,-0.20297754,-1.409814,-1.3670229,-1.2957044,-1.1496313,-0.9880952,-0.8663801,-0.81435156,-0.75299096,-0.68385357,-0.55930924,-0.41398728,-0.20297754,0.008032218,0.15335417,0.2778985,0.34703586,0.40839648,0.46042502,0.58214015,0.7436762,0.88974935,0.9610678,1.0038589
0,2018-08-31,-0.2910437,-1.8369459,-1.8130641,-1.7732611,-1.7056042,-1.6917183,-1.4358982,-0.7566933,-0.44619372,-0.44294855,-0.42994976,-0.41329336,-0.2910437,-0.16879404,-0.15213762,-0.13913883,-0.13589367,0.17460588,0.8538107,1.1096308,1.1235167,1.1911736,1.2309766,1.2548584
0,2018-09-30,0.43723023,-0.5248673,-0.44831985,-0.3207408,-0.07735076,0.11308298,0.24052882,0.25774583,0.28058618,0.30811262,0.34173754,0.37764937,0.43723023,0.4968111,0.53272295,0.56634784,0.59387434,0.61671466,0.63393164,0.7613775,0.9518112,1.1952013,1.3227803,1.3993278
0,2018-10-31,-0.60577047,-1.5131581,-1.507451,-1.4979392,-1.4459289,-1.2454783,-1.0687125,-0.93339545,-0.8251757,-0.73953706,-0.6826567,-0.6365607,-0.60577047,-0.57498026,-0.52888423,-0.47200382,-0.3863652,-0.2781455,-0.14282846,0.03393729,0.23438802,0.28639835,0.29591012,0.30161718
