,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,0.042117815,-2.709665,-2.2762783,-1.9035414,-1.4737998,-1.1838552,-0.95341647,-0.7557205,-0.5781834,-0.41366884,-0.2575606,-0.10652408,0.042117815,0.1907597,0.34179622,0.49790448,0.662419,0.8399561,1.037652,1.2680908,1.5580355,1.987777,2.3605137,2.7939007
1,2013-02-28,0.031714827,-2.7200682,-2.2866812,-1.9139444,-1.4842029,-1.1942582,-0.96381944,-0.7661235,-0.5885864,-0.42407182,-0.2679636,-0.116927065,0.031714827,0.18035673,0.33139324,0.48750147,0.65201604,0.8295531,1.0272491,1.2576878,1.5476325,1.9773741,2.3501108,2.7834978
2,2013-03-31,0.037645407,-2.7141376,-2.2807505,-1.9080138,-1.4782722,-1.1883277,-0.95788884,-0.7601929,-0.5826558,-0.41814125,-0.26203302,-0.110996485,0.037645407,0.1862873,0.3373238,0.49343204,0.65794665,0.83548373,1.0331796,1.2636185,1.553563,1.9833046,2.3560414,2.7894285
3,2013-04-30,0.031794667,-2.7199883,-2.2866013,-1.9138646,-1.484123,-1.1941783,-0.9637396,-0.7660436,-0.5885065,-0.42399198,-0.26788375,-0.116847225,0.031794667,0.18043657,0.33147308,0.4875813,0.65209585,0.82963294,1.027329,1.2577677,1.5477123,1.977454,2.3501906,2.7835777
4,2013-05-31,0.040578015,-2.711205,-2.277818,-1.9050813,-1.4753397,-1.185395,-0.95495623,-0.75726026,-0.5797232,-0.41520864,-0.2591004,-0.10806388,0.040578015,0.1892199,0.34025642,0.49636465,0.66087925,0.83841634,1.0361123,1.266551,1.5564957,1.9862373,2.358974,2.792361
5,2013-06-30,0.038014688,-2.7137682,-2.2803812,-1.9076445,-1.477903,-1.1879584,-0.9575196,-0.7598236,-0.58228654,-0.41777197,-0.26166373,-0.110627204,0.038014688,0.18665658,0.3376931,0.49380133,0.6583159,0.835853,1.033549,1.2639878,1.5539323,1.9836739,2.3564107,2.7897978
6,2013-07-31,0.04572822,-2.7060547,-2.2726676,-1.8999311,-1.4701895,-1.1802448,-0.94980603,-0.75211006,-0.574573,-0.41005844,-0.2539502,-0.10291367,0.04572822,0.19437012,0.34540665,0.50151485,0.66602945,0.84356654,1.0412625,1.2717012,1.5616459,1.9913875,2.3641243,2.797511
7,2013-08-31,0.052300114,-2.699483,-2.2660959,-1.8933591,-1.4636176,-1.1736729,-0.94323415,-0.7455382,-0.5680011,-0.40348655,-0.2473783,-0.09634178,0.052300114,0.20094201,0.35197854,0.50808674,0.67260134,0.8501384,1.0478344,1.2782731,1.5682178,1.9979594,2.370696,2.804083
8,2013-09-30,0.041105222,-2.7106779,-2.2772908,-1.904554,-1.4748124,-1.1848679,-0.95442903,-0.75673306,-0.579196,-0.41468143,-0.2585732,-0.10753667,0.041105222,0.18974711,0.34078363,0.4968919,0.66140646,0.83894354,1.0366395,1.2670783,1.5570228,1.9867644,2.3595011,2.7928882
9,2013-10-31,0.04058794,-2.711195,-2.277808,-1.9050713,-1.4753298,-1.1853851,-0.95494634,-0.75725037,-0.5797133,-0.4151987,-0.25909048,-0.10805395,0.04058794,0.18922983,0.34026635,0.49637458,0.66088915,0.83842623,1.0361222,1.266561,1.5565056,1.9862472,2.358984,2.792371
