,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,1.4611223,-1.3948643,-1.3104573,-1.169779,-0.88842237,-0.6008322,-0.31146115,-0.1362336,-0.05232085,0.20144196,0.7949049,1.336297,1.4611223,1.5859475,2.1273396,2.7208025,2.9745653,3.058478,3.2337058,3.5230768,3.8106668,4.0920234,4.232702,4.3171086
0,2018-02-28,2.7361052,2.0664537,2.080918,2.1050255,2.1532402,2.1807086,2.202249,2.2702086,2.3753033,2.46608,2.5282204,2.5987213,2.7361052,2.8734891,2.94399,3.0061305,3.0969071,3.2020018,3.2699614,3.2915018,3.3189702,3.3671849,3.3912923,3.4057567
0,2018-03-31,2.9270768,1.9300169,1.939427,1.9551105,1.9864776,2.0461488,2.113907,2.2347093,2.3979466,2.5635931,2.734058,2.8897314,2.9270768,2.9644222,3.1200957,3.2905605,3.456207,3.6194444,3.7402465,3.8080049,3.867676,3.899043,3.9147267,3.9241366
0,2018-04-30,0.9459611,-0.108295955,-0.07919817,-0.03070184,0.06629081,0.17141949,0.27887276,0.45310342,0.68075603,0.84571445,0.88528454,0.92300826,0.9459611,0.968914,1.0066377,1.0462078,1.2111663,1.4388188,1.6130495,1.7205027,1.8256314,1.922624,1.9711204,2.0002182
0,2018-05-31,0.729444,-0.18154308,-0.12629579,-0.03421697,0.12216966,0.15358676,0.244664,0.4401465,0.5470288,0.5800775,0.6418215,0.71432614,0.729444,0.7445619,0.81706655,0.8788105,0.9118593,1.0187416,1.2142241,1.3053013,1.3367184,1.493105,1.5851839,1.6404312
0,2018-06-30,0.3118459,-1.0442694,-0.9246983,-0.7254131,-0.37866765,-0.26513487,-0.12552336,0.05972588,0.16138819,0.1933947,0.21529725,0.23341079,0.3118459,0.39028102,0.40839455,0.43029708,0.4623036,0.5639659,0.7492151,0.88882667,1.0023595,1.3491049,1.54839,1.6679612
0,2018-07-31,1.3828317,0.15181994,0.24679105,0.40507624,0.6770587,0.7483957,0.84567475,0.98835254,1.1216973,1.2472644,1.3147404,1.3604321,1.3828317,1.4052312,1.450923,1.518399,1.6439661,1.7773108,1.9199886,2.0172677,2.0886045,2.3605871,2.5188723,2.6138434
0,2018-08-31,0.81865954,-0.4356855,-0.3851993,-0.30105567,-0.1337739,0.028983092,0.14259009,0.17018461,0.24518621,0.3596937,0.45037174,0.53211373,0.81865954,1.1052053,1.1869473,1.2776253,1.3921329,1.4671345,1.494729,1.608336,1.771093,1.9383748,2.0225184,2.0730045
0,2018-09-30,0.91357183,0.17260593,0.1933547,0.22793595,0.31328392,0.4714663,0.58035314,0.60297287,0.6452845,0.704006,0.7211581,0.7227215,0.91357183,1.1044221,1.1059856,1.1231376,1.1818591,1.2241708,1.2467905,1.3556774,1.5138597,1.5992078,1.633789,1.6545378
0,2018-10-31,0.6049315,-0.33201486,-0.26923892,-0.16461234,0.03541703,0.19393943,0.29482454,0.29484433,0.35445374,0.46372113,0.50757813,0.5269062,0.6049315,0.68295676,0.7022848,0.7461418,0.8554092,0.9150186,0.9150384,1.0159235,1.1744459,1.3744752,1.4791019,1.5418777
