,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,3.2401962,1.2836857,1.4145173,1.63257,2.0686755,2.1841202,2.2079473,2.4022045,2.7328055,2.993632,3.1149094,3.22446,3.2401962,3.2559326,3.365483,3.4867604,3.7475867,4.078188,4.272445,4.2962723,4.411717,4.847822,5.065875,5.196707
0,2018-02-28,1.877239,0.06611038,0.19855036,0.41928366,0.86075026,1.1306198,1.3514614,1.5085983,1.6147714,1.6963147,1.7285986,1.7692899,1.877239,1.9851881,2.0258794,2.0581634,2.1397066,2.2458797,2.4030166,2.6238582,2.8937278,3.3351943,3.5559275,3.6883676
0,2018-03-31,0.7663097,-0.48061326,-0.40465882,-0.27806804,-0.0248865,0.08889436,0.16284646,0.2908285,0.4620345,0.5873798,0.62100375,0.6624335,0.7663097,0.87018585,0.9116156,0.94523954,1.0705849,1.2417908,1.3697729,1.443725,1.557506,1.8106874,1.9372783,2.0132327
0,2018-04-30,0.6948455,-0.37673506,-0.30292517,-0.17990868,0.0661243,0.25710452,0.4323554,0.514193,0.52129996,0.5283096,0.5351246,0.55654866,0.6948455,0.83314234,0.8545664,0.8613814,0.86839104,0.875498,0.9573356,1.1325865,1.3235668,1.5695996,1.6926161,1.766426
0,2018-05-31,0.59629077,-0.8719102,-0.7780841,-0.62170726,-0.32849455,-0.12321642,0.0381246,0.12257567,0.21883439,0.32493278,0.3768444,0.40843594,0.59629077,0.7841456,0.8157371,0.8676488,0.9737472,1.0700059,1.1544569,1.3157979,1.5210761,1.8142889,1.9706657,2.0644917
0,2018-06-30,0.9798461,-0.01699686,0.0059830546,0.044282913,0.1259273,0.23027274,0.3852089,0.6286789,0.7532904,0.7788531,0.8202286,0.86753374,0.9798461,1.0921584,1.1394637,1.1808391,1.2064018,1.3310133,1.5744833,1.7294195,1.8337649,1.9154093,1.9537091,1.9766891
0,2018-07-31,0.3597315,-2.3172646,-2.1521382,-1.8769276,-1.3356639,-0.8356083,-0.50622237,-0.47550818,-0.39013237,-0.25920516,-0.07426621,0.13092716,0.3597315,0.58853585,0.7937292,0.97866815,1.1095954,1.1949712,1.2256854,1.5550712,2.0551267,2.5963905,2.871601,3.0367274
0,2018-08-31,0.18910089,-0.7622429,-0.71921104,-0.6474912,-0.5038483,-0.35929105,-0.22372502,-0.10389374,-0.032825228,-0.002392354,0.031032946,0.065580405,0.18910089,0.31262138,0.34716883,0.38059413,0.411027,0.48209554,0.60192686,0.7374928,0.88205004,1.0256929,1.0974127,1.1404446
0,2018-09-30,0.032057744,-1.1926486,-1.1740376,-1.1430192,-1.0734745,-0.97014374,-0.89683867,-0.8760785,-0.78033316,-0.62210035,-0.3803111,-0.10718821,0.032057744,0.17130369,0.4444266,0.6862159,0.8444487,0.940194,0.9609542,1.0342593,1.13759,1.2071347,1.2381531,1.2567642
0,2018-10-31,0.2583017,-0.19391133,-0.18620706,-0.17336662,-0.14195572,-0.08475973,-0.027681356,0.029191196,0.08008903,0.12600793,0.14337349,0.15003154,0.2583017,0.36657187,0.37322992,0.39059547,0.43651438,0.4874122,0.5442848,0.6013632,0.65855914,0.68997,0.70281047,0.7105147
