,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,0.14999673,-2.4365258,-2.195478,-1.7937316,-0.990239,-0.65548396,-0.45465392,-0.28200525,-0.13190164,-0.013263544,0.042443596,0.097764626,0.14999673,0.20222883,0.25754985,0.31325698,0.43189508,0.58199865,0.7546474,0.9554774,1.2902325,2.0937252,2.4954715,2.7365193
0,2018-02-28,0.10658895,-1.5599833,-1.4070853,-1.1522553,-0.64259523,-0.44085518,-0.32709226,-0.26181215,-0.23531833,-0.21384297,-0.20240454,-0.16235445,0.10658895,0.37553236,0.41558245,0.42702088,0.44849625,0.47499007,0.54027015,0.6540331,0.85577315,1.3654332,1.6202632,1.7731612
0,2018-03-31,0.09159404,-2.481877,-2.405957,-2.2794237,-2.0263567,-1.7498727,-1.4666979,-1.2701519,-1.1429089,-1.0046281,-0.8442717,-0.62240005,0.09159404,0.8055881,1.0274597,1.187816,1.3260969,1.4533398,1.6498859,1.9330606,2.2095447,2.4626117,2.589145,2.665065
0,2018-04-30,0.10364061,-1.6513226,-1.4599521,-1.1410012,-0.5030994,-0.35013306,-0.3357197,-0.2675537,-0.15638554,-0.07881263,-0.06843023,-0.04291722,0.10364061,0.25019845,0.27571145,0.28609386,0.36366674,0.47483492,0.54300094,0.5574143,0.7103806,1.3482823,1.6672332,1.8586038
0,2018-05-31,0.13965283,-1.3397143,-1.179543,-0.9125908,-0.46548682,-0.4089848,-0.3504168,-0.28823328,-0.24941817,-0.23007673,-0.10073924,0.06984677,0.13965283,0.20945889,0.3800449,0.5093824,0.52872384,0.567539,0.6297225,0.68829054,0.7447925,1.1918964,1.4588487,1.61902
0,2018-06-30,0.020181747,-1.639994,-1.4562849,-1.150103,-0.64101505,-0.5966687,-0.51957405,-0.38516968,-0.24406528,-0.0973775,-0.047386408,-0.033656567,0.020181747,0.074020065,0.0877499,0.137741,0.28442878,0.4255332,0.5599376,0.6370323,0.6813786,1.1904665,1.4966484,1.6803576
0,2018-07-31,0.042579707,-1.1963422,-1.0562828,-0.8228503,-0.40201387,-0.18830612,-0.043718603,-0.020091474,-0.0032910216,0.007820537,0.012189859,0.01403084,0.042579707,0.07112857,0.072969556,0.07733888,0.08845044,0.10525089,0.12887801,0.2734655,0.4871733,0.90800965,1.1414421,1.2815017
0,2018-08-31,0.03134033,-0.4103785,-0.36158583,-0.28026468,-0.1441872,-0.12765123,-0.11331826,-0.10284051,-0.08819798,-0.070084766,-0.046622667,-0.021154733,0.03134033,0.08383539,0.10930333,0.13276543,0.15087864,0.16552117,0.17599891,0.19033189,0.20686786,0.34294534,0.42426646,0.47305912
0,2018-09-30,0.025638964,-0.37912178,-0.36550552,-0.34281173,-0.28270346,-0.15635213,-0.071084544,-0.057713516,-0.043460455,-0.028472362,-0.0065532327,0.017965036,0.025638964,0.033312894,0.05783116,0.07975029,0.09473839,0.108991444,0.122362465,0.20763005,0.3339814,0.39408967,0.41678345,0.43039972
0,2018-10-31,0.02013721,-0.73637605,-0.71163565,-0.6704017,-0.5528276,-0.277276,-0.10024317,-0.09561819,-0.080115914,-0.05554923,-0.04102911,-0.030276446,0.02013721,0.07055087,0.08130353,0.09582365,0.12039033,0.1358926,0.14051759,0.3175504,0.593102,0.7106761,0.75191003,0.7766504
0,2018-11-30,0.0312501,-1.3575126,-1.1406399,-0.77918535,-0.1841816,-0.1647515,-0.14226,-0.11441107,-0.09886152,-0.09356147,-0.062440053,-0.021635627,0.0312501,0.08413583,0.12494025,0.15606166,0.16136172,0.17691128,0.20476021,0.22725171,0.24668181,0.8416856,1.2031401,1.4200128
0,2018-12-31,0.024085464,-1.2679985,-1.2369622,-1.185235,-0.999872,-0.44591993,-0.09297957,-0.09180978,-0.073568605,-0.041101266,-0.02918435,-0.024973845,0.024085464,0.07314477,0.07735528,0.08927219,0.12173953,0.1399807,0.14115049,0.49409086,1.048043,1.2334061,1.2851332,1.3161695
0,2019-01-31,0.027943341,-2.5564773,-2.2588968,-1.7629297,-0.90128106,-0.6259187,-0.38271508,-0.1957894,-0.10578376,-0.09654484,-0.06393563,-0.022562565,0.027943341,0.07844925,0.119822316,0.15243153,0.16167045,0.25167608,0.43860176,0.6818054,0.95716774,1.8188164,2.3147836,2.612364
0,2019-02-28,0.030922618,-1.621429,-1.4350529,-1.1244261,-0.585801,-0.41900432,-0.31167367,-0.3084085,-0.28349316,-0.24053603,-0.15506907,-0.053660918,0.030922618,0.11550615,0.2169143,0.30238128,0.3453384,0.37025374,0.3735189,0.48084956,0.6476462,1.1862713,1.4968982,1.6832743
0,2019-03-31,1.4609848,-1.1018819,-1.0120013,-0.86220044,-0.55345106,-0.20353743,0.078770354,0.2427679,0.4282312,0.6315827,0.9648693,1.3468816,1.4609848,1.575088,1.9571003,2.290387,2.4937384,2.6792018,2.8431995,3.125507,3.475421,3.7841702,3.933971,4.0238514
0,2019-04-30,2.7512455,1.0379895,1.273842,1.6669295,2.310643,2.3132799,2.3537765,2.4605274,2.5374784,2.5895963,2.6214838,2.645785,2.7512455,2.856706,2.8810072,2.9128947,2.9650126,3.0419636,3.1487145,3.1892111,3.191848,3.8355615,4.228649,4.4645014
0,2019-05-31,3.8907976,2.4837983,2.6501064,2.9272866,3.289161,3.4264681,3.4535537,3.487891,3.548528,3.653812,3.7513514,3.8132007,3.8907976,3.9683945,4.030244,4.1277833,4.2330675,4.293704,4.3280416,4.355127,4.4924345,4.8543086,5.131489,5.2977967
0,2019-06-30,4.178892,2.4480221,2.6577241,3.0072274,3.454009,3.6065278,3.7796023,3.9317389,4.047635,4.0915966,4.120332,4.1442347,4.178892,4.2135496,4.2374525,4.2661877,4.310149,4.4260454,4.578182,4.7512565,4.903775,5.350557,5.7000604,5.909762
0,2019-07-31,4.38184,3.0635755,3.2363257,3.5242424,3.9598215,4.2317696,4.2894588,4.3173566,4.326156,4.3323245,4.3403606,4.353677,4.38184,4.4100037,4.42332,4.431356,4.4375243,4.446324,4.4742217,4.531911,4.803859,5.239438,5.5273547,5.7001047
0,2019-08-31,2.9321122,2.5362322,2.5767775,2.6443527,2.723848,2.7384126,2.7807095,2.815896,2.8360085,2.854038,2.870801,2.8855658,2.9321122,2.9786587,2.9934235,3.0101864,3.028216,3.0483284,3.083515,3.1258118,3.1403763,3.2198718,3.287447,3.3279922
0,2019-09-30,0.5984312,0.13769543,0.16023636,0.19780457,0.30591226,0.45248637,0.4800354,0.50245345,0.53253186,0.55096465,0.56549305,0.57600063,0.5984312,0.6208618,0.6313694,0.6458978,0.6643306,0.694409,0.71682703,0.74437606,0.8909502,0.9990579,1.0366261,1.059167
