,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,1.0592972,-0.2837424,-0.26844344,-0.2429451,-0.19194849,-0.1445958,-0.098284245,0.084432036,0.37627208,0.6365695,0.83378154,1.0141027,1.0592972,1.1044917,1.2848129,1.4820249,1.7423223,2.0341623,2.2168787,2.2631903,2.3105428,2.3615396,2.3870378,2.4023368
0,2018-02-28,-0.0085583925,-1.5963323,-1.54308,-1.454326,-1.2768182,-1.1969334,-1.144941,-0.99659276,-0.77115995,-0.6036954,-0.55216736,-0.456584,-0.0085583925,0.43946722,0.5350506,0.5865786,0.75404316,0.979476,1.1278242,1.1798166,1.2597014,1.4372092,1.5259632,1.5792155
0,2018-03-31,0.7541889,-0.9760075,-0.9073809,-0.793003,-0.5642474,-0.3751401,-0.19736087,-0.06498298,0.031073844,0.16473594,0.37360856,0.5787647,0.7541889,0.9296131,1.1347692,1.3436419,1.477304,1.5733608,1.7057387,1.8835179,2.0726252,2.3013809,2.4157586,2.4843855
0,2018-04-30,1.484859,-0.43091604,-0.34220964,-0.19436559,0.10132247,0.20686324,0.25807622,0.40111816,0.61762327,0.8188412,0.9894849,1.1755372,1.484859,1.7941808,1.9802331,2.1508768,2.3520947,2.5685997,2.7116418,2.7628548,2.8683956,3.1640837,3.3119276,3.400634
0,2018-05-31,0.01596421,-1.998487,-1.8461663,-1.5922983,-1.163184,-1.0878671,-0.9247989,-0.6081659,-0.3469932,-0.13203749,-0.042969428,-0.0011092543,0.01596421,0.033037674,0.07489785,0.16396591,0.37892163,0.64009434,0.95672745,1.1197957,1.1951126,1.6242268,1.8780948,2.0304155
0,2018-06-30,-0.0049699545,-2.3634412,-2.351285,-2.3310246,-2.1676729,-1.4515806,-0.872137,-0.53182864,-0.36087483,-0.33104977,-0.32228655,-0.32142147,-0.0049699545,0.31148157,0.31234664,0.32110986,0.35093492,0.52188873,0.8621971,1.4416409,2.1577332,2.321085,2.3413453,2.3535016
0,2018-07-31,0.12709105,-1.9835832,-1.8250179,-1.5607424,-1.1206472,-1.0786033,-0.92490697,-0.5758191,-0.35832053,-0.25047985,-0.21067503,-0.19638367,0.12709105,0.45056576,0.46485713,0.5046619,0.61250263,0.8300012,1.1790891,1.3327854,1.3748293,1.8149246,2.0792003,2.2377656
0,2018-08-31,1.9129342,0.33730882,0.47069228,0.69299805,1.0907794,1.2778249,1.4137443,1.4601932,1.5045162,1.5470681,1.5832692,1.6170888,1.9129342,2.2087796,2.2425992,2.2788002,2.321352,2.3656752,2.4121242,2.5480437,2.735089,3.1328702,3.355176,3.4885595
0,2018-09-30,1.0882924,-0.26833776,-0.2427778,-0.20017785,-0.114836976,-0.028861713,0.067973614,0.18381405,0.31665248,0.46365586,0.5752913,0.67366374,1.0882924,1.502921,1.6012934,1.7129289,1.8599323,1.9927707,2.108611,2.2054465,2.2914217,2.3767626,2.4193625,2.4449224
0,2018-10-31,0.0672819,-1.2685733,-1.2485332,-1.2151331,-1.1422434,-1.0419508,-0.93242234,-0.80673116,-0.65891033,-0.49264807,-0.44365013,-0.43862632,0.0672819,0.5731901,0.57821393,0.62721187,0.79347414,0.94129497,1.0669862,1.1765146,1.2768071,1.3496969,1.383097,1.4031372
0,2018-11-30,0.24652505,-1.0368747,-0.92264676,-0.73226684,-0.41377306,-0.37547618,-0.3373193,-0.29940748,-0.17422546,0.023681706,0.10887237,0.15179434,0.24652505,0.34125575,0.38417774,0.4693684,0.66727555,0.7924576,0.8303694,0.8685263,0.90682316,1.225317,1.4156969,1.5299248
0,2018-12-31,-0.1400789,-1.862939,-1.8587612,-1.8517984,-1.815514,-1.6786155,-1.3899618,-0.8357369,-0.54517496,-0.47433233,-0.3455367,-0.19500875,-0.1400789,-0.08514905,0.06537892,0.19417453,0.26501715,0.55557907,1.109804,1.3984576,1.5353562,1.5716406,1.5786034,1.5827812
