,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,0.26964808,-1.6823307,-1.3749074,-1.1105063,-0.80566895,-0.59999657,-0.43653467,-0.29629895,-0.17036292,-0.05366443,0.05707103,0.16420887,0.26964808,0.3750873,0.48222512,0.5929606,0.7096591,0.8355951,0.97583085,1.1392927,1.3449651,1.6498024,1.9142035,2.2216268
1,2013-02-28,-0.13776538,-2.089744,-1.7823209,-1.5179198,-1.2130824,-1.00741,-0.8439481,-0.7037124,-0.5777764,-0.46107787,-0.35034242,-0.24320458,-0.13776538,-0.03232617,0.07481167,0.18554713,0.30224562,0.42818165,0.5684174,0.73187923,0.9375516,1.2423891,1.50679,1.8142134
2,2013-03-31,0.34773993,-1.6042389,-1.2968155,-1.0324144,-0.7275771,-0.5219047,-0.3584428,-0.21820709,-0.09227107,0.024427429,0.13516289,0.24230073,0.34773993,0.45317915,0.560317,0.67105246,0.78775096,0.91368693,1.0539227,1.2173846,1.423057,1.7278943,1.9922954,2.2997186
3,2013-04-30,0.3894714,-1.5625074,-1.255084,-0.990683,-0.6858456,-0.48017323,-0.31671134,-0.17647561,-0.05053959,0.066158906,0.17689437,0.2840322,0.3894714,0.49491063,0.60204846,0.71278393,0.82948244,0.9554184,1.0956541,1.259116,1.4647884,1.7696258,2.0340269,2.3414502
4,2013-05-31,-0.19712493,-2.1491036,-1.8416804,-1.5772793,-1.272442,-1.0667696,-0.9033077,-0.76307195,-0.6371359,-0.5204374,-0.40970197,-0.30256414,-0.19712493,-0.09168572,0.015452119,0.12618758,0.24288607,0.3688221,0.5090578,0.6725197,0.87819207,1.1830295,1.4474305,1.7548538
5,2013-06-30,-0.25411642,-2.2060952,-1.8986719,-1.6342708,-1.3294334,-1.123761,-0.9602992,-0.8200634,-0.69412744,-0.57742894,-0.46669346,-0.35955563,-0.25411642,-0.14867721,-0.04153937,0.06919609,0.18589458,0.3118306,0.45206633,0.6155282,0.8212006,1.126038,1.390439,1.6978624
6,2013-07-31,-0.27973267,-2.2317114,-1.9242882,-1.6598871,-1.3550497,-1.1493773,-0.9859154,-0.8456797,-0.71974367,-0.60304517,-0.49230972,-0.3851719,-0.27973267,-0.17429347,-0.06715563,0.04357983,0.16027832,0.28621435,0.42645007,0.58991194,0.7955843,1.1004218,1.3648227,1.6722461
7,2013-08-31,-0.27962726,-2.231606,-1.9241827,-1.6597817,-1.3549442,-1.1492718,-0.98581004,-0.84557426,-0.7196383,-0.6029398,-0.4922043,-0.38506648,-0.27962726,-0.17418806,-0.06705022,0.043685243,0.16038373,0.28631976,0.42655548,0.5900174,0.79568976,1.1005272,1.3649281,1.6723515
8,2013-09-30,-0.1824261,-2.134405,-1.8269815,-1.5625805,-1.2577431,-1.0520707,-0.8886089,-0.7483731,-0.6224371,-0.5057386,-0.39500314,-0.2878653,-0.1824261,-0.07698689,0.030150952,0.14088641,0.2575849,0.38352093,0.5237567,0.68721855,0.89289093,1.1977283,1.4621294,1.7695527
9,2013-10-31,-0.290285,-2.2422638,-1.9348404,-1.6704394,-1.365602,-1.1599296,-0.99646777,-0.856232,-0.730296,-0.6135975,-0.50286204,-0.3957242,-0.290285,-0.18484579,-0.07770795,0.033027515,0.149726,0.27566203,0.41589776,0.57935965,0.78503203,1.0898694,1.3542705,1.6616938
10,2013-11-30,-0.4605453,-2.412524,-2.1051006,-1.8406997,-1.5358623,-1.33019,-1.166728,-1.0264924,-0.9005563,-0.7838578,-0.67312235,-0.5659845,-0.4605453,-0.3551061,-0.24796826,-0.1372328,-0.020534301,0.105401725,0.24563746,0.40909934,0.6147717,0.9196091,1.1840101,1.4914335
11,2013-12-31,-0.6388384,-2.5908172,-2.2833939,-2.018993,-1.7141554,-1.508483,-1.3450211,-1.2047855,-1.0788494,-0.96215093,-0.85141546,-0.7442776,-0.6388384,-0.5333992,-0.42626137,-0.31552592,-0.19882742,-0.072891384,0.067344345,0.23080623,0.43647859,0.741316,1.005717,1.3131404
12,2014-01-31,0.4785926,-1.4733862,-1.1659628,-0.9015618,-0.5967244,-0.39105204,-0.22759016,-0.08735442,0.038581602,0.1552801,0.26601556,0.3731534,0.4785926,0.5840318,0.6911697,0.8019051,0.9186036,1.0445396,1.1847754,1.3482373,1.5539097,1.858747,2.123148,2.4305713
13,2014-02-28,0.8089083,-1.1430705,-0.83564717,-0.57124615,-0.2664087,-0.06073635,0.10272553,0.24296126,0.3688973,0.4855958,0.59633124,0.7034691,0.8089083,0.91434747,1.0214853,1.1322207,1.2489192,1.3748553,1.5150911,1.6785529,1.8842252,2.1890626,2.4534638,2.7608871
14,2014-03-31,0.7291603,-1.2228185,-0.91539514,-0.6509941,-0.3461567,-0.14048433,0.02297755,0.16321328,0.2891493,0.40584782,0.51658326,0.6237211,0.7291603,0.8345995,0.94173735,1.0524728,1.1691713,1.2951074,1.435343,1.598805,1.8044773,2.1093147,2.3737156,2.681139
15,2014-04-30,0.04320407,-1.9087747,-1.6013514,-1.3369503,-1.032113,-0.8264406,-0.6629787,-0.5227429,-0.39680693,-0.28010842,-0.16937298,-0.06223514,0.04320407,0.14864327,0.2557811,0.36651656,0.48321506,0.60915107,0.74938685,0.9128487,1.1185211,1.4233584,1.6877595,1.9951829
16,2014-05-31,-0.03403884,-1.9860176,-1.6785942,-1.4141933,-1.1093558,-0.9036835,-0.7402216,-0.59998584,-0.47404984,-0.35735133,-0.24661589,-0.13947804,-0.03403884,0.07140037,0.1785382,0.28927365,0.40597215,0.53190815,0.67214394,0.8356058,1.0412781,1.3461156,1.6105165,1.9179399
17,2014-06-30,0.1131801,-1.8387986,-1.5313753,-1.2669743,-0.9621369,-0.75646454,-0.5930027,-0.45276693,-0.3268309,-0.2101324,-0.099396944,0.0077408925,0.1131801,0.2186193,0.32575715,0.4364926,0.5531911,0.6791271,0.8193629,0.98282474,1.1884971,1.4933345,1.7577355,2.0651588
18,2014-07-31,0.013818383,-1.9381604,-1.6307371,-1.366336,-1.0614986,-0.85582626,-0.6923644,-0.5521286,-0.4261926,-0.3094941,-0.19875866,-0.091620825,0.013818383,0.11925759,0.22639543,0.33713087,0.45382938,0.5797654,0.72000116,0.883463,1.0891354,1.3939728,1.6583738,1.9657972
19,2014-08-31,0.16925997,-1.7827188,-1.4752954,-1.2108945,-0.90605706,-0.7003847,-0.5369228,-0.39668706,-0.27075103,-0.15405254,-0.04331708,0.06382076,0.16925997,0.27469918,0.381837,0.49257246,0.609271,0.73520696,0.87544274,1.0389045,1.2445769,1.5494144,1.8138154,2.1212387
20,2014-09-30,0.18946648,-1.7625123,-1.455089,-1.1906879,-0.88585055,-0.68017817,-0.5167163,-0.37648055,-0.25054452,-0.13384603,-0.02311057,0.08402727,0.18946648,0.2949057,0.40204352,0.512779,0.6294775,0.7554135,0.89564925,1.0591111,1.2647835,1.5696208,1.8340219,2.1414452
21,2014-10-31,0.023600638,-1.9283781,-1.6209548,-1.3565538,-1.0517163,-0.846044,-0.68258214,-0.54234636,-0.41641036,-0.29971185,-0.1889764,-0.08183857,0.023600638,0.12903984,0.23617768,0.34691313,0.46361163,0.58954763,0.7297834,0.8932453,1.0989176,1.4037551,1.668156,1.9755794
22,2014-11-30,0.00565207,-1.9463267,-1.6389034,-1.3745023,-1.069665,-0.8639926,-0.7005307,-0.5602949,-0.43435892,-0.31766042,-0.20692497,-0.09978714,0.00565207,0.11109128,0.21822912,0.32896456,0.44566306,0.57159907,0.71183485,0.8752967,1.0809691,1.3858064,1.6502075,1.9576309
23,2014-12-31,0.51195014,-1.4400287,-1.1326053,-0.8682043,-0.5633669,-0.3576945,-0.19423263,-0.05399689,0.07193913,0.18863763,0.2993731,0.40651092,0.51195014,0.6173893,0.7245272,0.83526266,0.95196116,1.0778972,1.2181329,1.3815948,1.5872672,1.8921045,2.1565056,2.463929
24,2015-01-31,0.19404191,-1.7579368,-1.4505135,-1.1861125,-0.8812751,-0.67560273,-0.51214087,-0.37190512,-0.24596909,-0.1292706,-0.018535139,0.0886027,0.19404191,0.29948112,0.40661895,0.5173544,0.63405293,0.7599889,0.9002247,1.0636865,1.2693589,1.5741963,1.8385973,2.1460207
25,2015-02-28,-0.14093074,-2.0929096,-1.7854862,-1.5210851,-1.2162478,-1.0105754,-0.8471135,-0.70687777,-0.58094174,-0.46424323,-0.3535078,-0.24636994,-0.14093074,-0.035491534,0.0716463,0.18238176,0.29908025,0.42501628,0.565252,0.72871387,0.93438625,1.2392237,1.5036247,1.811048
26,2015-03-31,0.83987164,-1.1121072,-0.8046838,-0.5402828,-0.23544535,-0.02977299,0.13368888,0.27392462,0.39986065,0.5165591,0.6272946,0.73443246,0.83987164,0.94531083,1.0524487,1.1631842,1.2798827,1.4058187,1.5460544,1.7095163,1.9151887,2.220026,2.484427,2.7918503
27,2015-04-30,3.2889764,1.3369976,1.644421,1.9088221,2.2136595,2.4193318,2.5827937,2.7230294,2.8489654,2.965664,3.0763993,3.1835372,3.2889764,3.3944156,3.5015535,3.612289,3.7289875,3.8549235,3.9951591,4.158621,4.3642936,4.669131,4.9335318,5.2409554
28,2015-05-31,2.8120012,0.8600225,1.1674458,1.4318469,1.7366842,1.9423566,2.1058185,2.2460542,2.3719902,2.4886887,2.5994241,2.706562,2.8120012,2.9174404,3.0245783,3.1353137,3.2520123,3.3779483,3.518184,3.6816459,3.8873181,4.192156,4.456557,4.76398
29,2015-06-30,2.4000676,0.44808882,0.7555121,1.0199132,1.3247505,1.5304229,1.6938848,1.8341205,1.9600565,2.076755,2.1874905,2.2946284,2.4000676,2.5055068,2.6126447,2.72338,2.8400786,2.9660146,3.1062503,3.2697122,3.4753845,3.780222,4.044623,4.3520465
30,2015-07-31,1.7841601,-0.1678186,0.1396047,0.4040057,0.7088431,0.9145155,1.0779774,1.2182131,1.3441491,1.4608476,1.571583,1.678721,1.7841601,1.8895993,1.9967372,2.1074727,2.2241712,2.3501072,2.4903429,2.6538048,2.859477,3.1643145,3.4287155,3.7361388
31,2015-08-31,-0.16067529,-2.112654,-1.8052307,-1.5408297,-1.2359923,-1.0303199,-0.86685807,-0.7266223,-0.6006863,-0.48398778,-0.37325233,-0.2661145,-0.16067529,-0.05523608,0.051901758,0.16263722,0.2793357,0.40527174,0.5455075,0.70896935,0.91464174,1.2194791,1.4838802,1.7913035
