,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,1.7201827,0.07217575,0.33172557,0.55495274,0.8123194,0.9859634,1.1239702,1.2423677,1.3486924,1.447218,1.5407091,1.631163,1.7201827,1.8092023,1.8996562,1.9931474,2.091673,2.1979976,2.316395,2.454402,2.628046,2.8854125,3.1086397,3.3681896
1,2013-02-28,2.030682,0.38267517,0.642225,0.8654522,1.1228188,1.2964629,1.4344696,1.5528672,1.6591918,1.7577174,1.8512086,1.9416624,2.030682,2.1197019,2.2101555,2.3036468,2.4021723,2.508497,2.6268945,2.7649014,2.9385455,3.195912,3.4191391,3.678689
2,2013-03-31,3.0055287,1.3575218,1.6170716,1.8402988,2.0976653,2.2713094,2.4093163,2.5277138,2.6340384,2.732564,2.8260553,2.916509,3.0055287,3.0945485,3.185002,3.2784934,3.377019,3.4833436,3.601741,3.739748,3.913392,4.1707587,4.3939857,4.6535354
3,2013-04-30,3.5431638,1.8951569,2.1547067,2.377934,2.6353004,2.8089445,2.9469514,3.0653489,3.1716735,3.270199,3.3636904,3.454144,3.5431638,3.6321836,3.7226372,3.8161285,3.914654,4.020979,4.139376,4.277383,4.451027,4.7083936,4.931621,5.1911707
4,2013-05-31,4.430478,2.7824712,3.042021,3.2652483,3.5226147,3.6962588,3.8342657,3.9526632,4.0589876,4.1575136,4.2510047,4.3414583,4.430478,4.519498,4.6099515,4.7034426,4.8019686,4.9082932,5.0266905,5.164697,5.338341,5.595708,5.8189354,6.078485
5,2013-06-30,3.9534938,2.305487,2.5650368,2.788264,3.0456305,3.2192745,3.3572814,3.475679,3.5820036,3.680529,3.7740204,3.864474,3.9534938,4.0425134,4.1329675,4.2264585,4.324984,4.4313087,4.5497065,4.687713,4.861357,5.118724,5.341951,5.6015005
6,2013-07-31,1.7262515,0.078244574,0.3377944,0.56102157,0.8183882,0.99203223,1.130039,1.2484366,1.3547612,1.4532868,1.546778,1.6372318,1.7262515,1.8152711,1.905725,1.9992162,2.0977418,2.2040665,2.322464,2.4604707,2.6341147,2.8914814,3.1147087,3.3742583
7,2013-08-31,0.9641222,-0.68388474,-0.4243349,-0.20110774,0.056258887,0.22990292,0.3679097,0.48630723,0.5926319,0.6911575,0.78464866,0.87510246,0.9641222,1.0531418,1.1435957,1.2370869,1.3356124,1.4419371,1.5603347,1.6983414,1.8719854,2.129352,2.3525794,2.612129
8,2013-09-30,1.506509,-0.14149795,0.118051864,0.34127903,0.5986457,0.7722897,0.9102965,1.028694,1.1350187,1.2335442,1.3270354,1.4174893,1.506509,1.5955286,1.6859825,1.7794737,1.8779992,1.9843239,2.1027215,2.2407281,2.4143722,2.6717389,2.8949661,3.1545157
9,2013-10-31,1.0708289,-0.577178,-0.31762818,-0.094401,0.16296563,0.33660966,0.47461644,0.593014,0.6993386,0.79786426,0.8913554,0.9818092,1.0708289,1.1598486,1.2503024,1.3437936,1.4423192,1.5486438,1.6670414,1.8050481,1.9786922,2.2360587,2.459286,2.7188358
10,2013-11-30,1.5562795,-0.09172737,0.16782245,0.39104962,0.6484163,0.8220603,0.9600671,1.0784646,1.1847893,1.2833148,1.376806,1.4672599,1.5562795,1.6452992,1.735753,1.8292443,1.9277698,2.0340946,2.152492,2.2904987,2.4641428,2.7215095,2.9447367,3.2042863
11,2013-12-31,1.3646817,-0.2833252,-0.023775363,0.1994518,0.45681843,0.63046247,0.7684693,0.8868668,0.9931914,1.091717,1.1852082,1.2756621,1.3646817,1.4537014,1.5441552,1.6376464,1.736172,1.8424966,1.9608942,2.098901,2.272545,2.5299115,2.7531388,3.0126886
12,2014-01-31,1.6390095,-0.008997431,0.2505524,0.47377956,0.7311462,0.9047902,1.042797,1.1611946,1.2675192,1.3660448,1.459536,1.5499898,1.6390095,1.7280291,1.818483,1.9119742,2.0104997,2.1168244,2.2352219,2.3732288,2.5468729,2.8042393,3.0274665,3.2870164
13,2014-02-28,3.186818,1.538811,1.7983608,2.021588,2.2789545,2.4525986,2.5906055,2.709003,2.8153276,2.9138532,3.0073445,3.097798,3.186818,3.2758377,3.3662913,3.4597826,3.5583081,3.6646328,3.7830303,3.9210372,4.0946813,4.352048,4.575275,4.8348246
14,2014-03-31,5.0348363,3.3868294,3.6463792,3.8696065,4.126973,4.300617,4.438624,4.557021,4.663346,4.761872,4.855363,4.9458165,5.0348363,5.123856,5.2143097,5.307801,5.406327,5.5126514,5.6310487,5.7690554,5.9426994,6.200066,6.4232936,6.682843
15,2014-04-30,6.171069,4.523062,4.782612,5.0058393,5.263206,5.43685,5.5748568,5.693254,5.7995787,5.8981047,5.9915957,6.0820494,6.171069,6.260089,6.3505425,6.4440336,6.5425596,6.6488843,6.7672815,6.905288,7.0789323,7.336299,7.5595264,7.819076
16,2014-05-31,6.2503586,4.6023517,4.8619013,5.085129,5.3424954,5.5161395,5.654146,5.7725434,5.878868,5.977394,6.070885,6.161339,6.2503586,6.3393784,6.429832,6.523323,6.621849,6.7281737,6.846571,6.9845777,7.1582217,7.4155884,7.638816,7.8983655
17,2014-06-30,6.54481,4.896803,5.1563525,5.37958,5.6369467,5.8105907,5.9485974,6.0669947,6.1733193,6.2718453,6.3653364,6.45579,6.54481,6.6338296,6.724283,6.8177743,6.9163003,7.022625,7.141022,7.279029,7.452673,7.7100396,7.933267,8.192817
18,2014-07-31,6.0868316,4.4388247,4.6983743,4.921602,5.1789684,5.3526125,5.490619,5.6090164,5.715341,5.813867,5.907358,5.997812,6.0868316,6.1758513,6.266305,6.359796,6.458322,6.5646467,6.683044,6.8210506,6.9946947,7.2520614,7.475289,7.7348385
19,2014-08-31,4.440457,2.79245,3.0519998,3.275227,3.5325935,3.7062376,3.8442445,3.962642,4.0689664,4.1674924,4.2609835,4.351437,4.440457,4.5294766,4.6199303,4.7134213,4.8119473,4.918272,5.0366693,5.174676,5.34832,5.6056867,5.828914,6.088464
20,2014-09-30,5.076536,3.4285293,3.688079,3.9113064,4.168673,4.342317,4.480324,4.598721,4.7050457,4.8035717,4.897063,4.9875164,5.076536,5.165556,5.2560096,5.3495007,5.4480267,5.5543513,5.6727486,5.8107553,5.9843993,6.241766,6.4649935,6.724543
