,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,0.042549483,-3.775034,-3.1737907,-2.6566882,-2.0605023,-1.6582586,-1.3385679,-1.0643017,-0.8180023,-0.5897691,-0.37319818,-0.16366331,0.042549483,0.24876228,0.45829716,0.6748681,0.90310127,1.1494007,1.4236668,1.7433574,2.1456013,2.7417872,3.2588897,3.860133
1,2013-02-28,0.07209438,-3.7454891,-3.1442459,-2.6271434,-2.0309575,-1.6287136,-1.3090229,-1.0347568,-0.7884574,-0.56022424,-0.3436533,-0.13411841,0.07209438,0.27830717,0.48784205,0.704413,0.93264616,1.1789455,1.4532117,1.7729024,2.175146,2.7713323,3.2884345,3.889678
2,2013-03-31,0.05031796,-3.7672656,-3.1660223,-2.6489198,-2.052734,-1.65049,-1.3307993,-1.0565332,-0.8102338,-0.5820007,-0.36542973,-0.15589483,0.05031796,0.25653076,0.46606565,0.68263656,0.9108697,1.1571692,1.4314353,1.7511259,2.15337,2.7495558,3.266658,3.8679016
3,2013-04-30,0.07382201,-3.7437615,-3.1425183,-2.6254158,-2.0292299,-1.626986,-1.3072953,-1.0330292,-0.78672975,-0.5584966,-0.34192568,-0.13239078,0.07382201,0.2800348,0.4895697,0.70614064,0.9343738,1.1806732,1.4549394,1.77463,2.176874,2.7730598,3.2901623,3.8914056
4,2013-05-31,0.054745916,-3.7628376,-3.1615944,-2.644492,-2.048306,-1.646062,-1.3263714,-1.0521053,-0.80580586,-0.5775727,-0.36100176,-0.15146688,0.054745916,0.2609587,0.47049358,0.6870645,0.9152977,1.1615971,1.4358633,1.7555538,2.1577978,2.7539837,3.2710862,3.8723295
5,2013-06-30,0.044191457,-3.773392,-3.1721487,-2.6550462,-2.0588603,-1.6566166,-1.3369259,-1.0626597,-0.8163603,-0.58812714,-0.37155622,-0.16202134,0.044191457,0.25040424,0.45993912,0.6765101,0.9047432,1.1510427,1.4253088,1.7449994,2.1472433,2.7434292,3.2605317,3.861775
6,2013-07-31,0.066494025,-3.7510896,-3.149846,-2.6327438,-2.036558,-1.634314,-1.3146234,-1.0403572,-0.7940577,-0.56582457,-0.34925365,-0.13971877,0.066494025,0.2727068,0.4822417,0.69881266,0.92704576,1.1733452,1.4476113,1.767302,2.169546,2.7657318,3.2828343,3.8840775
7,2013-08-31,0.022420472,-3.7951632,-3.1939197,-2.6768174,-2.0806313,-1.6783875,-1.3586968,-1.0844307,-0.8381313,-0.60989815,-0.3933272,-0.18379232,0.022420472,0.22863327,0.43816814,0.6547391,0.88297224,1.1292716,1.4035378,1.7232285,2.1254723,2.7216582,3.2387607,3.840004
8,2013-09-30,0.027099192,-3.7904844,-3.189241,-2.6721387,-2.0759525,-1.6737088,-1.3540181,-1.079752,-0.8334526,-0.6052194,-0.38864848,-0.1791136,0.027099192,0.23331198,0.44284686,0.6594178,0.88765097,1.1339504,1.4082165,1.7279072,2.130151,2.726337,3.2434394,3.8446827
9,2013-10-31,0.026188398,-3.7913952,-3.190152,-2.6730494,-2.0768635,-1.6746196,-1.354929,-1.0806628,-0.83436334,-0.60613024,-0.38955927,-0.1800244,0.026188398,0.23240119,0.44193608,0.658507,0.88674015,1.1330396,1.4073057,1.7269964,2.1292403,2.7254262,3.2425287,3.843772
10,2013-11-30,0.037997764,-3.7795858,-3.1783423,-2.66124,-2.0650542,-1.6628102,-1.3431196,-1.0688535,-0.822554,-0.59432083,-0.37774992,-0.16821502,0.037997764,0.24421056,0.45374545,0.6703164,0.8985495,1.144849,1.4191151,1.7388058,2.1410496,2.7372355,3.254338,3.8555813
11,2013-12-31,0.019276986,-3.7983065,-3.1970632,-2.6799607,-2.0837748,-1.681531,-1.3618404,-1.0875742,-0.8412748,-0.61304164,-0.3964707,-0.18693581,0.019276986,0.22548978,0.43502468,0.6515956,0.87982875,1.1261282,1.4003943,1.720085,2.1223288,2.7185147,3.2356172,3.8368604
12,2014-01-31,0.11961818,-3.6979654,-3.0967221,-2.5796196,-1.9834336,-1.5811898,-1.2614992,-0.98723304,-0.7409336,-0.51270044,-0.2961295,-0.08659461,0.11961818,0.32583097,0.5353659,0.7519368,0.98016995,1.2264694,1.5007355,1.8204261,2.22267,2.818856,3.3359585,3.9372017
13,2014-02-28,0.18263182,-3.6349516,-3.0337083,-2.516606,-1.92042,-1.5181762,-1.1984855,-0.92421937,-0.6779199,-0.4496868,-0.23311585,-0.02358097,0.18263182,0.3888446,0.5983795,0.8149504,1.0431836,1.2894831,1.5637492,1.8834398,2.2856836,2.8818696,3.398972,4.0002155
14,2014-03-31,0.29334632,-3.5242372,-2.922994,-2.4058914,-1.8097055,-1.4074616,-1.087771,-0.8135049,-0.5672054,-0.3389723,-0.122401364,0.08713353,0.29334632,0.4995591,0.709094,0.9256649,1.1538981,1.4001975,1.6744636,1.9941543,2.396398,2.9925842,3.5096865,4.11093
15,2014-04-30,0.42656687,-3.3910167,-2.7897735,-2.272671,-1.676485,-1.2742411,-0.95455045,-0.6802843,-0.4339849,-0.20575175,0.010819191,0.22035408,0.42656687,0.63277966,0.84231454,1.0588855,1.2871187,1.533418,1.8076842,2.127375,2.5296187,3.1258047,3.6429071,4.24415
16,2014-05-31,0.33241883,-3.4851646,-2.8839214,-2.366819,-1.770633,-1.3683891,-1.0486985,-0.77443236,-0.5281329,-0.2998998,-0.08332885,0.12620604,0.33241883,0.5386316,0.7481665,0.9647374,1.1929706,1.43927,1.7135361,2.0332267,2.4354706,3.0316567,3.548759,4.1500025
