,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,1.1455069,-2.642749,-2.0461247,-1.5329947,-0.9413888,-0.5422351,-0.22500037,0.047158767,0.29156607,0.5180459,0.7329531,0.9408783,1.1455069,1.3501354,1.5580606,1.7729678,1.9994476,2.243855,2.516014,2.8332489,3.2324026,3.8240085,4.337138,4.9337626
1,2013-02-28,1.4439936,-2.3442624,-1.7476379,-1.234508,-0.6429021,-0.24374837,0.07348634,0.3456455,0.5900528,0.8165326,1.0314398,1.239365,1.4439936,1.6486222,1.8565474,2.0714545,2.2979343,2.5423417,2.8145008,3.1317356,3.5308893,4.122495,4.635625,5.2322493
2,2013-03-31,1.7275927,-2.0606632,-1.4640387,-0.95090884,-0.35930294,0.03985077,0.35708547,0.6292446,0.8736519,1.1001318,1.3150389,1.5229641,1.7275927,1.9322213,2.1401465,2.3550537,2.5815334,2.8259408,3.0981,3.4153347,3.8144884,4.406094,4.9192243,5.5158486
3,2013-04-30,1.6287973,-2.1594586,-1.5628341,-1.0497043,-0.45809835,-0.058944643,0.25829005,0.5304492,0.7748565,1.0013363,1.2162435,1.4241687,1.6287973,1.8334259,2.041351,2.2562582,2.482738,2.7271454,2.9993045,3.3165393,3.715693,4.3072987,4.820429,5.417053
4,2013-05-31,1.833906,-1.9543498,-1.3577254,-0.8445955,-0.2529896,0.14616412,0.4633988,0.735558,0.97996527,1.2064451,1.4213523,1.6292775,1.833906,2.0385346,2.24646,2.4613671,2.687847,2.932254,3.2044132,3.521648,3.9208016,4.512408,5.0255375,5.622162
5,2013-06-30,1.5020279,-2.286228,-1.6896036,-1.1764737,-0.5848678,-0.18571407,0.13152064,0.4036798,0.6480871,0.8745669,1.0894741,1.2973993,1.5020279,1.7066565,1.9145817,2.129489,2.3559687,2.600376,2.872535,3.1897697,3.5889235,4.1805296,4.6936593,5.2902837
6,2013-07-31,1.1194825,-2.6687734,-2.072149,-1.5590191,-0.9674131,-0.5682594,-0.25102472,0.021134425,0.26554173,0.49202153,0.70692873,0.91485393,1.1194825,1.3241111,1.5320363,1.7469435,1.9734232,2.2178307,2.4899898,2.8072245,3.2063782,3.7979841,4.311114,4.907738
7,2013-08-31,0.7524108,-3.035845,-2.4392207,-1.9260907,-1.3344848,-0.9353311,-0.6180964,-0.34593725,-0.10152995,0.12494985,0.33985704,0.54778224,0.7524108,0.9570394,1.1649647,1.3798718,1.6063516,1.8507589,2.1229181,2.440153,2.8393064,3.4309125,3.9440422,4.5406666
8,2013-09-30,0.5490728,-3.239183,-2.6425586,-2.1294289,-1.5378228,-1.1386691,-0.82143444,-0.5492753,-0.30486798,-0.07838818,0.136519,0.3444442,0.5490728,0.7537014,0.9616266,1.1765338,1.4030136,1.6474209,1.91958,2.2368147,2.6359684,3.2275743,3.7407043,4.3373284
9,2013-10-31,0.50401044,-3.2842455,-2.687621,-2.1744912,-1.5828851,-1.1837316,-0.8664968,-0.59433764,-0.34993035,-0.12345054,0.091456644,0.29938182,0.50401044,0.708639,0.9165642,1.1314714,1.3579512,1.6023586,1.8745177,2.1917524,2.5909061,3.182512,3.695642,4.2922664
10,2013-11-30,0.5634872,-3.2247686,-2.6281443,-2.1150143,-1.5234084,-1.1242548,-0.80702007,-0.5348609,-0.2904536,-0.06397381,0.15093337,0.35885856,0.5634872,0.76811576,0.97604096,1.1909481,1.4174279,1.6618353,1.9339944,2.251229,2.6503828,3.2419887,3.7551186,4.351743
11,2013-12-31,0.5050055,-3.2832503,-2.686626,-2.173496,-1.5818901,-1.1827365,-0.86550176,-0.5933426,-0.3489353,-0.1224555,0.092451684,0.30037686,0.5050055,0.70963407,0.91755927,1.1324664,1.3589462,1.6033536,1.8755127,2.1927474,2.591901,3.183507,3.696637,4.2932615
