,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2018-01-31,0.21945836,0.116356306,0.12006353,0.12624224,0.13859965,0.14134574,0.14134574,0.14134574,0.14134574,0.14282307,0.14725505,0.15802096,0.21945836,0.28089574,0.29166165,0.29609364,0.29757097,0.29757097,0.29757097,0.29757097,0.30031705,0.31267446,0.31885317,0.3225604
0,2018-02-28,0.6220226,0.014382132,0.019680401,0.02851085,0.046171747,0.22157949,0.4420578,0.5400481,0.5400481,0.5430688,0.55213094,0.5663698,0.6220226,0.6776755,0.6919143,0.70097643,0.70399714,0.70399714,0.80198747,1.0224657,1.1978735,1.2155344,1.2243649,1.2296631
0,2018-03-31,0.8725867,-0.39493886,-0.2248788,0.058554627,0.62542146,0.76098776,0.7733253,0.78429705,0.7941761,0.8007622,0.8007622,0.80794466,0.8725867,0.9372288,0.9444113,0.9444113,0.95099735,0.9608764,0.97184813,0.9841857,1.1197519,1.6866188,1.9700522,2.1401124
0,2018-04-30,0.34356532,-1.3311439,-1.1741765,-0.91256416,-0.38933963,-0.07868701,0.17123076,0.28230533,0.28230533,0.29058763,0.31543458,0.33812517,0.34356532,0.34900546,0.37169605,0.396543,0.4048253,0.4048253,0.5158999,0.76581764,1.0764703,1.5996948,1.861307,2.0182743
0,2018-05-31,0.49775416,-1.3115559,-1.0992151,-0.7453138,-0.1512998,-0.069334075,0.07422699,0.3255799,0.43983123,0.43983123,0.43983123,0.43983123,0.49775416,0.55567706,0.55567706,0.55567706,0.55567706,0.66992843,0.92128134,1.0648425,1.1468081,1.7408221,2.0947235,2.307064
0,2018-06-30,0.25843698,-0.07175774,-0.046343826,-0.003987299,0.07635917,0.137056,0.18062928,0.19423644,0.20042151,0.20042151,0.20042151,0.20042151,0.25843698,0.31645244,0.31645244,0.31645244,0.31645244,0.3226375,0.33624467,0.37981796,0.4405148,0.52086127,0.56321776,0.5886317
0,2018-07-31,0.37821513,-0.23660135,-0.22999945,-0.21899629,-0.14859621,0.13957562,0.3229577,0.3229577,0.3229577,0.3229577,0.3435701,0.37191215,0.37821513,0.38451812,0.41286016,0.43347257,0.43347257,0.43347257,0.43347257,0.61685467,0.9050265,0.97542655,0.9864297,0.9930316
0,2018-08-31,-0.13873143,-0.7666553,-0.7261789,-0.65871817,-0.5281501,-0.4171724,-0.3148146,-0.22754157,-0.18787202,-0.18787202,-0.18787202,-0.18787202,-0.13873143,-0.08959085,-0.08959085,-0.08959085,-0.08959085,-0.049921293,0.037351727,0.13970953,0.2506872,0.38125527,0.448716,0.48919246
0,2018-09-30,0.019851074,-0.0884201,-0.07864674,-0.062357817,-0.034969628,-0.030934915,-0.02836737,-0.02836737,-0.02836737,-0.02836737,-0.021322371,-0.011635499,0.019851074,0.05133765,0.06102452,0.06806952,0.06806952,0.06806952,0.06806952,0.07063706,0.074671775,0.10205997,0.11834889,0.12812224
0,2018-10-31,0.11408006,-0.015920337,-0.009934332,4.234165e-05,0.02068222,0.04441148,0.059511922,0.059511922,0.059511922,0.059511922,0.06755093,0.078604564,0.11408006,0.14955555,0.16060919,0.16864818,0.16864818,0.16864818,0.16864818,0.18374863,0.2074779,0.22811776,0.23809445,0.24408045
0,2018-11-30,0.10093112,-0.070571594,-0.05529036,-0.029821644,0.013796013,0.024474664,0.034665454,0.044002485,0.04824659,0.04824659,0.04824659,0.04824659,0.10093112,0.15361565,0.15361565,0.15361565,0.15361565,0.15785976,0.16719678,0.17738758,0.18806623,0.2316839,0.25715262,0.27243385
0,2018-12-31,0.036155105,-0.08789733,-0.07647584,-0.05744001,-0.02499414,-0.017864289,-0.013327111,-0.013327111,-0.013327111,-0.013327111,-0.007462709,0.0006008422,0.036155105,0.071709365,0.07977292,0.085637316,0.085637316,0.085637316,0.085637316,0.090174496,0.09730435,0.12975022,0.14878604,0.16020754
0,2019-01-31,0.26836157,-0.21816984,-0.14537078,-0.024039032,0.17852585,0.2006469,0.21472394,0.21472394,0.21472394,0.21472394,0.21557385,0.21674246,0.26836157,0.3199807,0.3211493,0.3219992,0.3219992,0.3219992,0.3219992,0.33607623,0.3581973,0.56076217,0.6820939,0.75489295
0,2019-02-28,-0.08171515,-0.7234476,-0.7199624,-0.7141538,-0.70188636,-0.68669295,-0.5677808,-0.26736093,-0.13080642,-0.13080642,-0.12500302,-0.117023356,-0.08171515,-0.046406943,-0.03842728,-0.032623883,-0.032623883,0.10393061,0.4043505,0.5232626,0.538456,0.5507235,0.5565321,0.5600173
0,2019-03-31,0.4691311,-0.788993,-0.5973472,-0.27793756,0.25594163,0.31759042,0.36513704,0.3880049,0.40549025,0.4184902,0.42203563,0.42203563,0.4691311,0.5162266,0.5162266,0.51977205,0.532772,0.5502573,0.5731252,0.6206718,0.6823206,1.2161998,1.5356095,1.7272552
0,2019-04-30,0.13723731,-1.5206099,-1.3311796,-1.0154624,-0.4579925,-0.23336208,-0.052757993,0.050800055,0.09787189,0.09787189,0.10579941,0.11669973,0.13723731,0.15777488,0.16867521,0.17660272,0.17660272,0.22367457,0.32723263,0.5078367,0.7324671,1.289937,1.6056542,1.7950845
0,2019-05-31,0.4588297,-1.3134056,-1.0677252,-0.65825766,-0.1747913,-0.08270488,-0.06419724,0.062469736,0.37200215,0.41962254,0.41962254,0.41962254,0.4588297,0.49803686,0.49803686,0.49803686,0.5456572,0.8551897,0.98185664,1.0003643,1.0924506,1.5759171,1.9853846,2.231065
