,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,-0.07641861,-1.9953061,-1.6930945,-1.4331758,-1.1335062,-0.9313205,-0.7706297,-0.6327713,-0.50897026,-0.39425012,-0.2853919,-0.18007034,-0.07641861,0.027233126,0.1325547,0.2414129,0.35613304,0.47993413,0.6177925,0.7784833,0.9806689,1.2803385,1.5402572,1.842469
1,2013-02-28,0.092663646,-1.8262239,-1.5240122,-1.2640935,-0.9644239,-0.7622382,-0.6015474,-0.4636891,-0.339888,-0.22516786,-0.11630966,-0.010988089,0.092663646,0.19631538,0.30163693,0.41049516,0.52521527,0.6490164,0.7868747,0.9475655,1.1497512,1.4494208,1.7093395,2.0115511
2,2013-03-31,0.09725663,-1.821631,-1.5194192,-1.2595005,-0.9598309,-0.75764525,-0.59695446,-0.4590961,-0.33529502,-0.22057487,-0.11171667,-0.0063951043,0.09725663,0.20090836,0.30622992,0.41508815,0.5298083,0.65360934,0.7914677,0.9521585,1.1543442,1.4540138,1.7139325,2.0161443
3,2013-04-30,0.26662844,-1.6522591,-1.3500475,-1.0901287,-0.7904591,-0.5882734,-0.42758265,-0.2897243,-0.16592321,-0.05120306,0.05765514,0.16297671,0.26662844,0.37028018,0.47560173,0.58445996,0.69918007,0.8229812,0.9608395,1.1215303,1.3237159,1.6233855,1.8833044,2.1855159
4,2013-05-31,0.26877558,-1.6501119,-1.3479003,-1.0879816,-0.78831196,-0.58612627,-0.4254355,-0.28757715,-0.16377607,-0.049055923,0.05980228,0.16512385,0.26877558,0.3724273,0.47774887,0.5866071,0.7013272,0.8251283,0.96298665,1.1236775,1.3258631,1.6255327,1.8854514,2.187663
5,2013-06-30,-0.07136077,-1.9902483,-1.6880367,-1.4281179,-1.1284482,-0.9262626,-0.76557183,-0.6277135,-0.5039124,-0.38919228,-0.28033406,-0.1750125,-0.07136077,0.03229097,0.13761254,0.24647073,0.3611909,0.48499197,0.6228503,0.7835411,0.9857268,1.2853963,1.5453151,1.8475268
6,2013-07-31,-0.20945096,-2.1283386,-1.8261268,-1.5662081,-1.2665385,-1.0643529,-0.903662,-0.7658037,-0.6420026,-0.5272825,-0.41842425,-0.3131027,-0.20945096,-0.10579923,-0.00047765678,0.10838054,0.22310069,0.34690177,0.48476014,0.6454509,0.8476366,1.1473062,1.4072249,1.7094365
7,2013-08-31,-0.13974857,-2.0586362,-1.7564244,-1.4965057,-1.1968361,-0.9946504,-0.83395964,-0.6961013,-0.5723002,-0.4575801,-0.34872186,-0.2434003,-0.13974857,-0.036096837,0.06922473,0.17808293,0.29280308,0.41660416,0.5544625,0.7151533,0.91733897,1.2170086,1.4769273,1.7791389
8,2013-09-30,-0.18030465,-2.0991921,-1.7969805,-1.5370618,-1.2373922,-1.0352066,-0.8745157,-0.7366574,-0.61285627,-0.49813616,-0.38927794,-0.28395638,-0.18030465,-0.076652914,0.028668657,0.13752685,0.252247,0.3760481,0.5139064,0.6745972,0.8767829,1.1764525,1.4363712,1.7385828
9,2013-10-31,-0.1598661,-2.0787537,-1.776542,-1.5166233,-1.2169536,-1.014768,-0.85407716,-0.7162188,-0.5924177,-0.4776976,-0.36883938,-0.26351783,-0.1598661,-0.05621436,0.04910721,0.1579654,0.27268556,0.39648664,0.534345,0.69503576,0.89722145,1.1968911,1.4568098,1.7590214
10,2013-11-30,-0.14713547,-2.066023,-1.7638113,-1.5038927,-1.204223,-1.0020373,-0.84134656,-0.7034882,-0.5796871,-0.46496698,-0.35610875,-0.2507872,-0.14713547,-0.04348373,0.061837837,0.17069604,0.2854162,0.40921727,0.5470756,0.7077664,0.90995204,1.2096217,1.4695404,1.7717521
