,end_of_month,TimeGPT,TimeGPT-q-1,TimeGPT-q-2,TimeGPT-q-5,TimeGPT-q-10,TimeGPT-q-15,TimeGPT-q-20,TimeGPT-q-25,TimeGPT-q-30,TimeGPT-q-35,TimeGPT-q-40,TimeGPT-q-45,TimeGPT-q-50,TimeGPT-q-55,TimeGPT-q-60,TimeGPT-q-65,TimeGPT-q-70,TimeGPT-q-75,TimeGPT-q-80,TimeGPT-q-85,TimeGPT-q-90,TimeGPT-q-95,TimeGPT-q-97,TimeGPT-q-99
0,2013-01-31,1.1211765,-1.1107059,-0.7591996,-0.45688492,-0.10833538,0.12682933,0.31373078,0.4740756,0.6180702,0.75150263,0.87811697,1.0006179,1.1211765,1.2417351,1.364236,1.4908503,1.6242827,1.7682774,1.9286221,2.1155236,2.3506885,2.6992378,3.0015526,3.3530588
1,2013-02-28,0.52748394,-1.7043984,-1.3528922,-1.0505774,-0.7020279,-0.46686321,-0.27996176,-0.11961694,0.024377653,0.1578101,0.28442445,0.4069253,0.52748394,0.64804256,0.77054346,0.8971578,1.0305902,1.1745849,1.3349296,1.521831,1.7569958,2.1055453,2.40786,2.7593663
2,2013-03-31,2.3485782,0.11669587,0.46820208,0.7705168,1.1190664,1.3542311,1.5411326,1.7014773,1.845472,1.9789044,2.1055188,2.2280195,2.3485782,2.469137,2.5916376,2.718252,2.8516846,2.9956791,3.156024,3.3429253,3.5780902,3.9266396,4.2289543,4.5804605
3,2013-04-30,3.2104998,0.9786174,1.3301237,1.6324384,1.9809879,2.2161527,2.403054,2.5633988,2.7073934,2.840826,2.9674404,3.089941,3.2104998,3.3310585,3.4535592,3.5801735,3.713606,3.8576007,4.0179453,4.204847,4.4400115,4.7885613,5.090876,5.4423823
4,2013-05-31,3.531263,1.2993808,1.650887,1.9532018,2.3017511,2.536916,2.7238173,2.8841622,3.0281568,3.1615894,3.2882037,3.4107044,3.531263,3.6518219,3.7743225,3.9009368,4.0343695,4.178364,4.338709,4.5256104,4.760775,5.1093245,5.411639,5.7631454
5,2013-06-30,2.912864,0.68098164,1.0324879,1.3348026,1.6833521,1.9185169,2.1054182,2.265763,2.4097576,2.5431902,2.6698046,2.7923052,2.912864,3.0334227,3.1559234,3.2825377,3.4159703,3.559965,3.7203097,3.907211,4.142376,4.4909253,4.79324,5.1447463
6,2013-07-31,2.1399279,-0.09195448,0.25955173,0.56186646,0.910416,1.1455808,1.3324822,1.4928269,1.6368216,1.770254,1.8968683,2.0193691,2.1399279,2.2604866,2.3829873,2.5096016,2.6430342,2.7870288,2.9473736,3.134275,3.3694398,3.7179892,4.020304,4.3718104
7,2013-08-31,2.4120483,0.180166,0.53167224,0.83398694,1.1825365,1.4177012,1.6046027,1.7649474,1.9089421,2.0423746,2.168989,2.2914896,2.4120483,2.532607,2.6551077,2.781722,2.9151547,3.0591493,3.219494,3.4063954,3.6415603,3.9901097,4.2924247,4.643931
8,2013-09-30,1.9874827,-0.24439967,0.107106544,0.40942127,0.7579708,0.9931355,1.180037,1.3403817,1.4843764,1.6178088,1.7444232,1.866924,1.9874827,2.1080413,2.2305422,2.3571565,2.490589,2.6345835,2.7949283,2.98183,3.2169945,3.5655441,3.867859,4.219365
9,2013-10-31,1.2164996,-1.0153828,-0.66387653,-0.36156183,-0.013012295,0.22215241,0.40905386,0.5693987,0.7133933,0.8468257,0.97344005,1.095941,1.2164996,1.3370582,1.4595591,1.5861734,1.7196058,1.8636005,2.0239453,2.2108467,2.4460115,2.794561,3.0968757,3.448382
